duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
0,tcp,eco_i,RSTO,57,51,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,504,186,0.95,0.82,0.12,0.12,0.86,0.07,0.82,192,202,0.79,0.73,0.59,0.48,0.97,1.14,0.1,0.12,neptune
122,udp,domain,REJ,413,9174,0,0,0,27,0,1,0,0,0,0,3,0,2,0,0,0,26,28,0.0,0.0,0.1,0.09,0.88,0.07,0.83,151,5,0.75,0.21,0.98,0.1,0.0,0.0,0.11,0.1,normal
255,udp,ssh,REJ,3598,8565,0,0,0,21,0,1,0,0,0,0,1,0,0,0,1,0,25,20,0.0,0.0,0.05,0.05,0.71,0.25,0.49,214,96,0.36,0.59,0.27,0.01,0.0,0.0,0.04,0.05,normal
124,icmp,ftp,S0,3297,2044,0,0,0,17,0,1,0,0,0,0,0,0,4,0,0,0,33,31,0.08,0.09,0.0,0.0,0.99,0.1,0.41,71,191,0.91,0.87,0.17,0.18,0.06,0.09,0.0,0.0,normal
83,tcp,http,S0,9507,203,0,0,0,16,0,0,2,0,0,0,10,0,2,0,1,1,17,4,0.08,0.07,0.02,0.03,0.36,0.27,0.14,57,100,0.21,0.15,0.42,0.02,0.07,0.1,0.03,0.02,warezclient
83,tcp,telnet,SF,3282,2213,0,0,0,7,3,1,7,0,0,67,1,2,17,0,0,0,4,9,0.07,0.08,0.07,0.06,0.53,0.18,0.03,151,192,0.2,0.32,0.5,0.23,0.09,0.08,0.07,0.08,perl
239,udp,ftp,SF,3622,5806,0,0,0,28,0,1,0,0,0,0,2,0,5,0,0,0,39,43,0.07,0.08,0.06,0.07,0.87,0.28,0.91,136,126,0.99,0.2,0.72,0.87,0.06,0.08,0.07,0.08,normal
264,icmp,http,SF,5357,4404,0,0,0,8,0,1,0,0,0,0,3,0,3,0,1,0,32,48,0.01,0.01,0.09,0.11,0.84,0.16,0.97,247,192,0.52,0.17,0.75,0.5,0.01,0.01,0.09,0.11,normal
4,tcp,private,RSTOS0,7,50,0,1,0,10,0,0,0,0,0,0,0,0,0,0,1,1,509,470,0.9,0.87,0.16,0.15,0.93,0.07,0.33,45,142,0.18,0.22,0.97,0.42,1.15,0.8,0.17,0.12,neptune
1,tcp,eco_i,S0,34,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,143,425,0.8,0.88,0.02,0.02,0.82,0.0,0.1,156,162,0.5,0.72,0.03,0.75,0.61,0.87,0.02,0.02,pod
51,icmp,ssh,SF,6584,3169,0,0,0,13,0,1,0,0,0,0,2,0,3,0,0,0,19,46,0.03,0.03,0.03,0.04,0.81,0.17,0.93,129,182,0.59,0.13,0.05,0.04,0.03,0.03,0.02,0.02,normal
299,udp,ssh,S0,8146,7144,0,0,0,14,0,1,0,0,0,0,1,0,3,0,1,0,48,8,0.06,0.05,0.0,0.0,0.87,0.14,0.78,152,118,0.1,0.68,0.19,0.38,0.05,0.07,0.0,0.0,normal
171,tcp,smtp,REJ,3770,9205,0,0,0,28,0,1,0,0,0,0,4,0,1,0,1,0,26,11,0.09,0.08,0.06,0.06,0.72,0.14,0.99,232,67,0.48,0.96,0.22,0.78,0.1,0.09,0.05,0.07,normal
105,icmp,domain,S0,7848,7683,0,0,0,19,0,1,0,0,0,0,2,0,1,0,0,0,43,36,0.03,0.03,0.06,0.05,0.72,0.18,0.95,208,153,0.82,0.69,0.65,0.54,0.02,0.04,0.06,0.05,normal
4,udp,eco_i,SF,45,21,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,144,1,0.61,0.58,0.16,0.17,0.04,0.95,0.28,245,228,0.67,0.92,0.13,0.48,0.7,0.63,0.18,0.14,satan
265,udp,ssh,S0,2532,6821,0,0,0,9,0,1,0,0,0,0,4,0,2,0,1,0,23,14,0.08,0.06,0.06,0.07,0.87,0.18,0.8,49,216,0.53,0.49,0.69,0.53,0.08,0.06,0.08,0.06,normal
221,tcp,http,REJ,242,4223,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,19,14,0.04,0.04,0.05,0.05,0.96,0.22,0.79,228,221,0.02,0.9,0.69,0.76,0.03,0.03,0.06,0.06,normal
0,tcp,eco_i,REJ,61,35,0,1,0,19,0,0,0,0,0,0,0,0,0,0,1,0,479,143,1.0,1.11,0.11,0.11,0.85,0.1,0.12,28,251,0.87,0.35,0.19,0.97,0.76,1.28,0.12,0.08,back
80,tcp,http,S0,5711,700,0,0,0,27,0,0,0,0,0,0,6,0,2,0,1,1,17,7,0.02,0.02,0.16,0.18,0.55,0.5,0.93,82,73,0.35,0.19,0.75,0.35,0.02,0.02,0.14,0.19,multihop
268,tcp,smtp,SF,2901,5830,0,0,0,22,0,1,0,0,0,0,4,0,2,0,1,0,7,23,0.05,0.04,0.01,0.01,0.95,0.24,0.6,147,155,0.11,0.37,0.04,0.07,0.05,0.04,0.01,0.01,normal
2,tcp,other,REJ,46,37,0,3,0,24,0,0,0,0,0,0,0,0,0,0,1,1,304,288,0.91,1.01,0.11,0.12,0.95,0.06,0.41,0,217,0.97,0.83,0.71,0.92,1.06,1.11,0.14,0.09,neptune
94,tcp,private,REJ,7872,6473,0,0,0,5,0,1,0,0,0,0,0,0,3,0,0,0,8,31,0.08,0.08,0.02,0.02,0.94,0.09,0.35,168,11,0.12,0.18,0.59,0.99,0.09,0.06,0.02,0.02,normal
298,icmp,http,SF,1723,9911,0,0,0,9,0,1,0,0,0,0,4,0,1,0,0,0,38,2,0.04,0.05,0.02,0.02,0.98,0.17,0.42,0,231,0.66,0.84,0.85,0.9,0.06,0.04,0.03,0.02,normal
133,udp,http,REJ,6152,8983,0,0,0,24,0,1,0,0,0,0,3,0,5,0,1,0,49,41,0.05,0.05,0.02,0.02,0.71,0.08,0.61,241,148,0.18,0.32,0.49,0.99,0.05,0.04,0.02,0.01,normal
104,icmp,smtp,SF,3980,2811,0,0,0,16,0,1,0,0,0,0,3,0,5,0,0,0,6,14,0.07,0.06,0.0,0.0,0.95,0.07,0.17,175,215,0.1,0.6,0.29,0.41,0.06,0.09,0.0,0.0,normal
76,tcp,ftp,S0,3480,1209,0,0,0,1,0,1,0,0,0,0,3,0,4,0,1,0,35,42,0.07,0.07,0.03,0.02,0.96,0.21,0.39,145,250,0.1,0.92,0.55,0.53,0.05,0.09,0.03,0.02,normal
221,icmp,ssh,S0,4315,699,0,0,0,9,0,1,0,0,0,0,2,0,0,0,0,0,26,24,0.09,0.09,0.01,0.0,0.76,0.12,0.25,73,41,0.71,0.02,0.31,0.33,0.11,0.07,0.0,0.01,normal
5,udp,private,REJ,78,13,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,467,379,0.97,1.04,0.09,0.08,0.91,0.04,0.59,76,60,0.78,0.46,1.0,1.0,1.18,1.15,0.11,0.07,pod
120,udp,ssh,REJ,7102,2491,0,0,0,2,0,1,0,0,0,0,5,0,0,0,1,0,27,18,0.04,0.03,0.01,0.01,0.82,0.1,0.33,17,6,0.96,0.5,0.78,0.07,0.05,0.05,0.01,0.01,normal
231,tcp,smtp,S0,7665,386,0,0,0,12,0,1,0,0,0,0,3,0,2,0,0,0,3,33,0.01,0.01,0.1,0.12,0.84,0.09,0.04,229,133,0.46,0.17,0.56,0.84,0.01,0.02,0.1,0.08,normal
1,tcp,http,RSTOS0,64,100,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,389,326,0.81,0.8,0.01,0.01,0.92,0.04,0.86,12,98,0.29,0.54,0.46,0.85,0.77,0.67,0.01,0.02,pod
3,tcp,other,RSTOS0,0,23,0,3,0,30,0,0,0,0,0,0,0,0,0,0,1,1,413,146,0.94,0.97,0.2,0.17,0.82,0.03,0.23,103,152,0.56,0.06,0.24,0.31,0.85,1.09,0.16,0.22,neptune
66,tcp,http,S0,5981,9594,0,0,0,30,0,1,0,0,0,0,4,0,0,0,0,0,33,7,0.01,0.01,0.07,0.08,0.93,0.23,0.67,174,126,0.83,0.87,0.61,0.98,0.01,0.01,0.08,0.07,normal
133,icmp,http,S0,3098,8123,0,0,0,17,0,1,0,0,0,0,2,0,0,0,1,0,7,14,0.01,0.01,0.07,0.06,0.92,0.24,0.18,60,81,0.09,0.55,0.97,0.18,0.01,0.01,0.07,0.06,normal
239,tcp,private,REJ,5294,4676,0,0,0,4,0,1,0,0,0,0,2,0,1,0,1,0,16,14,0.02,0.02,0.02,0.01,0.88,0.11,0.61,89,30,0.99,0.51,0.65,0.11,0.01,0.02,0.01,0.02,normal
138,icmp,private,SF,8907,1403,0,0,0,7,0,1,0,0,0,0,3,0,4,0,1,0,26,41,0.1,0.08,0.02,0.02,0.98,0.29,0.46,191,32,0.32,0.99,0.29,0.21,0.1,0.12,0.02,0.01,normal
3,icmp,ftp,S0,1615,7330,0,0,0,15,0,1,0,0,0,0,0,0,4,0,0,0,18,24,0.03,0.03,0.02,0.02,0.85,0.23,0.81,4,2,0.4,0.3,0.59,0.8,0.02,0.04,0.02,0.02,normal
76,icmp,smtp,S0,1854,8950,0,0,0,14,0,1,0,0,0,0,1,0,1,0,1,0,50,8,0.04,0.03,0.06,0.07,0.83,0.28,0.71,157,235,0.37,0.16,0.76,0.01,0.03,0.03,0.07,0.06,normal
91,tcp,smtp,REJ,142,877,0,0,0,30,0,1,0,0,0,0,0,0,5,0,1,0,7,49,0.01,0.01,0.02,0.02,0.78,0.07,0.95,71,42,0.87,0.86,0.75,0.37,0.01,0.01,0.02,0.01,normal
2,tcp,other,RSTOS0,47,76,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,1,275,302,0.97,1.03,0.14,0.12,0.97,0.0,0.64,200,5,0.4,0.59,0.81,0.48,0.85,0.96,0.1,0.14,pod
2,tcp,private,RSTO,77,79,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,438,410,0.93,0.76,0.12,0.11,0.88,0.02,0.29,214,166,0.68,0.46,0.75,0.07,0.72,1.0,0.08,0.14,land
172,udp,http,REJ,7151,7317,0,0,0,18,0,1,0,0,0,0,2,0,5,0,0,0,34,41,0.03,0.03,0.0,0.0,0.79,0.12,0.4,69,153,0.76,0.21,0.2,0.01,0.03,0.04,0.0,0.0,normal
237,udp,domain,REJ,1689,6333,0,0,0,13,0,1,0,0,0,0,0,0,2,0,1,0,10,27,0.07,0.06,0.06,0.07,0.81,0.27,0.56,99,74,0.88,0.64,0.58,0.77,0.07,0.1,0.05,0.07,normal
209,icmp,http,SF,8666,7321,0,0,0,7,0,1,0,0,0,0,4,0,0,0,0,0,41,26,0.01,0.01,0.07,0.07,0.83,0.21,0.54,159,16,0.18,0.53,0.58,0.84,0.01,0.01,0.05,0.08,normal
16,tcp,telnet,SF,4458,2689,0,0,0,25,1,1,3,0,2,82,13,2,5,0,0,0,8,9,0.18,0.18,0.11,0.1,0.66,0.08,0.52,199,24,0.18,0.75,0.89,0.48,0.18,0.14,0.13,0.12,rootkit
27,icmp,domain,S0,2489,7286,0,0,0,28,0,1,0,0,0,0,3,0,4,0,1,0,16,12,0.07,0.06,0.04,0.04,0.95,0.15,0.75,0,184,0.16,0.82,0.52,0.09,0.07,0.05,0.03,0.04,normal
5,udp,eco_i,S0,49,45,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,208,10,0.88,0.88,0.24,0.27,0.16,0.91,0.51,22,134,0.17,0.54,0.51,0.6,0.79,0.92,0.22,0.23,satan
151,tcp,domain,S0,4779,2076,0,0,0,25,0,1,0,0,0,0,3,0,1,0,0,0,41,24,0.05,0.04,0.05,0.05,0.75,0.17,0.77,170,172,0.91,0.26,0.91,0.61,0.05,0.03,0.04,0.03,normal
29,tcp,telnet,SF,8973,590,0,0,0,24,0,1,5,0,0,0,8,0,6,0,1,0,8,2,0.26,0.24,0.3,0.26,0.7,0.27,0.23,22,217,0.5,0.6,0.49,0.17,0.33,0.26,0.33,0.32,phf
3,udp,other,S0,99,57,1,2,0,11,0,0,0,0,0,0,0,0,0,0,1,0,475,164,0.86,1.02,0.16,0.15,0.81,0.05,1.0,117,140,0.93,0.26,0.66,0.36,1.06,1.11,0.14,0.2,land
183,icmp,http,SF,7080,644,0,0,0,24,0,1,0,0,0,0,2,0,1,0,1,0,13,1,0.1,0.09,0.09,0.09,0.9,0.18,0.4,165,219,0.32,0.51,0.47,0.99,0.08,0.12,0.12,0.08,normal
127,icmp,private,S0,1220,3323,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,31,2,0.04,0.04,0.05,0.04,0.77,0.2,0.39,28,220,0.69,0.78,0.53,0.93,0.05,0.04,0.05,0.04,normal
6,udp,private,REJ,31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,3,0.5,0.51,0.02,0.01,0.02,0.52,0.94,204,94,0.06,0.12,0.62,0.01,0.47,0.51,0.02,0.01,mscan
4,tcp,http,RSTO,20,31,0,1,0,9,0,0,0,0,0,0,0,0,0,0,1,0,309,476,0.93,0.98,0.08,0.07,0.94,0.03,0.03,245,150,0.8,0.64,0.85,0.14,0.66,0.68,0.07,0.09,neptune
66,tcp,ssh,S0,4342,4119,0,0,0,22,0,1,0,0,0,0,4,0,1,0,1,0,22,37,0.02,0.02,0.04,0.04,0.98,0.28,0.45,245,156,0.31,0.64,0.92,0.42,0.02,0.02,0.04,0.04,normal
5,icmp,eco_i,RSTOS0,82,10,0,3,0,15,0,0,0,0,0,0,0,0,0,0,1,1,427,485,0.93,0.95,0.14,0.12,0.88,0.07,0.84,204,32,0.88,0.26,0.12,0.37,1.02,1.16,0.15,0.12,pod
6,udp,private,SF,1588,7998,0,0,0,20,0,1,0,0,0,0,1,0,4,0,1,0,13,42,0.02,0.02,0.03,0.03,0.98,0.03,0.76,107,173,0.33,0.04,0.42,0.1,0.02,0.02,0.04,0.04,normal
2,udp,other,S0,20,48,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,1,85,6,0.62,0.65,0.01,0.01,0.09,0.51,0.9,143,140,0.0,0.99,0.73,0.58,0.64,0.49,0.01,0.01,nmap
171,udp,domain,REJ,7030,3147,0,0,0,3,0,1,0,0,0,0,5,0,2,0,0,0,1,33,0.02,0.02,0.07,0.08,0.84,0.14,0.59,124,154,0.82,0.98,0.99,0.18,0.02,0.02,0.08,0.06,normal
150,udp,domain,REJ,8002,249,0,0,0,7,0,1,0,0,0,0,1,0,1,0,1,0,29,22,0.09,0.07,0.03,0.02,0.76,0.16,0.03,164,248,0.99,0.31,0.21,0.53,0.08,0.09,0.03,0.03,normal
265,udp,ssh,REJ,770,7681,0,0,0,13,0,1,0,0,0,0,0,0,2,0,0,0,37,36,0.08,0.08,0.0,0.0,0.81,0.21,0.2,192,110,0.27,0.5,0.17,0.38,0.06,0.07,0.0,0.01,normal
300,icmp,http,SF,4276,6151,0,0,0,0,0,1,0,0,0,0,4,0,4,0,1,0,32,24,0.05,0.04,0.05,0.05,0.97,0.27,0.31,63,170,0.18,0.46,0.07,0.53,0.05,0.04,0.06,0.05,normal
101,tcp,http,SF,5636,2239,0,0,0,8,0,1,0,0,0,0,1,0,1,0,1,0,43,31,0.03,0.04,0.01,0.01,0.89,0.16,0.88,122,217,0.91,0.99,0.72,0.04,0.03,0.03,0.01,0.01,normal
4,tcp,http,RSTO,96,51,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,338,476,0.83,0.93,0.17,0.15,0.81,0.06,0.48,67,125,0.4,0.43,0.38,0.85,1.08,0.96,0.15,0.15,land
147,icmp,smtp,SF,7453,3219,0,0,0,14,0,1,0,0,0,0,4,0,0,0,0,0,13,9,0.01,0.01,0.04,0.04,0.75,0.29,0.34,186,196,0.57,0.86,0.78,0.5,0.01,0.02,0.04,0.05,normal
2,tcp,eco_i,SF,10,18,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,1,64,10,0.92,0.75,0.18,0.2,0.17,0.61,0.45,119,190,0.01,0.18,0.88,0.38,1.07,0.74,0.2,0.2,nmap
6,tcp,eco_i,REJ,5,23,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,267,5,0.54,0.45,0.46,0.38,0.2,0.94,0.22,45,110,0.6,0.57,0.17,0.15,0.45,0.6,0.52,0.56,ipsweep
148,udp,http,SF,2449,7703,0,0,0,13,0,1,0,0,0,0,4,0,3,0,0,0,27,42,0.07,0.08,0.0,0.0,0.96,0.14,0.4,147,65,0.76,0.91,0.04,0.49,0.06,0.07,0.0,0.0,normal
0,tcp,eco_i,S0,11,65,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,476,446,0.99,0.95,0.0,0.0,0.85,0.02,0.78,138,143,0.4,0.71,0.31,0.72,0.9,0.91,0.0,0.0,smurf
130,tcp,ftp,S0,8263,2357,0,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0,41,21,0.07,0.07,0.09,0.11,0.81,0.23,0.45,191,4,0.69,0.42,0.96,0.37,0.06,0.05,0.08,0.07,normal
256,icmp,http,REJ,3788,2558,0,0,0,0,0,1,0,0,0,0,2,0,4,0,1,0,27,1,0.02,0.02,0.05,0.05,0.92,0.22,0.82,230,101,0.93,0.76,0.16,0.1,0.02,0.02,0.06,0.04,normal
3,udp,private,S0,20,66,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,1,317,468,0.97,1.09,0.18,0.2,0.93,0.02,0.62,54,226,0.16,0.27,0.4,0.54,1.04,1.0,0.21,0.16,pod
0,tcp,private,RSTO,51,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,125,0.9,0.98,0.11,0.12,0.8,0.05,0.13,252,142,0.43,0.04,0.75,0.09,0.87,1.13,0.1,0.14,neptune
33,tcp,private,REJ,4433,8973,0,0,0,26,0,1,0,0,0,0,5,0,1,0,0,0,24,22,0.05,0.05,0.06,0.05,0.96,0.26,0.1,146,251,0.41,0.58,0.4,0.55,0.04,0.05,0.06,0.04,normal
86,icmp,ssh,REJ,1727,7517,0,0,0,16,0,1,0,0,0,0,0,0,1,0,1,0,43,13,0.07,0.09,0.03,0.02,0.9,0.03,0.56,37,1,0.73,0.71,0.9,0.99,0.06,0.08,0.03,0.03,normal
244,udp,ssh,SF,1910,7075,0,0,0,10,0,1,0,0,0,0,2,0,4,0,0,0,25,19,0.01,0.01,0.08,0.07,0.94,0.29,0.45,242,71,0.53,0.75,0.03,0.84,0.01,0.0,0.06,0.08,normal
27,tcp,http,SF,4482,4704,0,0,0,22,0,1,3,1,0,97,8,3,9,0,1,0,4,8,0.13,0.13,0.0,0.0,0.65,0.28,0.4,22,184,0.98,0.81,0.17,0.68,0.13,0.12,0.0,0.0,perl
246,icmp,private,SF,1999,5279,0,0,0,6,0,1,0,0,0,0,5,0,4,0,1,0,12,28,0.08,0.08,0.0,0.0,0.79,0.12,0.57,136,229,0.6,0.99,0.71,0.4,0.08,0.07,0.0,0.0,normal
8,tcp,smtp,REJ,3260,2073,0,0,0,26,0,1,0,0,0,0,0,0,2,0,0,0,10,17,0.06,0.06,0.1,0.09,0.97,0.17,0.68,52,184,0.79,0.38,0.3,0.89,0.07,0.08,0.13,0.1,normal
132,tcp,ssh,REJ,9663,3331,0,0,0,16,0,1,0,0,0,0,0,0,2,0,0,0,39,45,0.03,0.02,0.03,0.02,0.86,0.1,0.49,253,204,0.98,0.27,0.51,0.13,0.02,0.03,0.03,0.02,normal
3,tcp,private,RSTO,19,71,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,262,352,0.8,0.76,0.03,0.03,0.99,0.07,0.08,184,231,0.49,0.72,0.95,0.33,0.95,0.67,0.03,0.03,smurf
1,tcp,other,S0,67,35,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,414,470,0.88,0.91,0.03,0.03,0.96,0.05,0.44,243,106,0.01,0.69,0.03,0.37,0.78,0.66,0.03,0.03,neptune
248,udp,domain,SF,8998,7478,0,0,0,28,0,1,0,0,0,0,0,0,4,0,0,0,21,42,0.05,0.06,0.02,0.02,0.91,0.06,0.75,44,167,0.71,0.24,0.64,0.15,0.07,0.05,0.02,0.02,normal
193,icmp,smtp,SF,8297,7736,0,0,0,26,0,1,0,0,0,0,4,0,4,0,0,0,38,19,0.05,0.04,0.1,0.09,0.99,0.26,0.83,208,48,0.06,0.25,0.99,0.56,0.05,0.05,0.09,0.11,normal
190,icmp,private,REJ,6727,7790,0,0,0,5,0,1,0,0,0,0,5,0,0,0,1,0,7,37,0.04,0.05,0.02,0.02,0.83,0.07,0.53,104,70,0.64,0.44,0.83,0.21,0.05,0.05,0.02,0.02,normal
10,icmp,http,SF,7530,4666,0,0,0,11,0,1,0,0,0,0,5,0,3,0,1,0,5,11,0.05,0.05,0.02,0.02,0.88,0.21,0.34,89,66,0.69,0.01,0.72,0.49,0.06,0.06,0.01,0.02,normal
14,udp,ftp,REJ,8742,2943,0,0,0,4,0,1,0,0,0,0,3,0,3,0,0,0,18,7,0.09,0.09,0.1,0.11,0.89,0.06,0.06,9,55,0.27,0.48,0.73,0.74,0.07,0.07,0.12,0.07,normal
188,icmp,private,SF,472,1775,0,0,0,4,0,1,0,0,0,0,4,0,3,0,0,0,24,5,0.05,0.04,0.03,0.03,0.86,0.24,0.95,246,125,0.41,0.27,0.63,0.6,0.03,0.04,0.02,0.03,normal
5,tcp,private,S0,8,50,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,288,154,0.87,0.93,0.09,0.08,0.9,0.1,0.68,201,214,0.28,0.62,0.66,0.66,0.94,1.09,0.11,0.07,smurf
9,udp,ssh,REJ,819,1725,0,0,0,7,0,1,0,0,0,0,3,0,0,0,0,0,21,45,0.01,0.01,0.08,0.09,0.82,0.01,0.88,175,209,0.61,0.78,0.2,0.92,0.02,0.01,0.1,0.1,normal
88,icmp,domain,SF,4304,5560,0,0,0,18,0,1,0,0,0,0,1,0,4,0,1,0,45,32,0.09,0.07,0.02,0.02,0.99,0.07,0.22,19,223,0.12,0.22,0.81,0.72,0.1,0.09,0.03,0.02,normal
4,icmp,http,S0,70,59,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,310,296,0.93,1.06,0.2,0.18,0.99,0.03,0.49,84,135,0.13,0.45,0.27,0.03,1.01,0.9,0.23,0.23,teardrop
81,tcp,http,SF,7609,953,0,0,0,26,0,1,3,0,0,0,1,0,4,0,0,0,3,4,0.13,0.13,0.1,0.12,0.7,0.44,0.57,118,192,0.08,0.46,0.9,0.6,0.09,0.13,0.11,0.1,warezmaster
7,tcp,telnet,S0,1865,947,0,0,0,8,0,0,2,0,0,0,3,0,3,0,1,0,17,9,0.28,0.32,0.17,0.2,0.65,0.32,0.11,0,87,0.17,0.07,0.56,0.07,0.2,0.34,0.21,0.13,warezclient
96,udp,http,REJ,9830,8028,0,0,0,28,0,1,0,0,0,0,5,0,0,0,0,0,12,27,0.02,0.02,0.01,0.01,0.76,0.29,0.54,165,83,0.12,0.27,0.04,0.84,0.02,0.02,0.02,0.02,normal
11,udp,ftp,REJ,8439,8303,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,48,11,0.03,0.02,0.07,0.07,0.88,0.19,0.61,11,137,0.9,0.05,0.97,0.19,0.03,0.03,0.08,0.08,normal
1,udp,private,RSTOS0,20,94,0,2,0,14,0,0,0,0,0,0,0,0,0,0,1,0,209,395,0.91,0.75,0.14,0.12,0.9,0.03,0.54,18,176,0.42,0.2,0.65,0.41,1.14,1.15,0.18,0.12,pod
134,icmp,smtp,REJ,2947,7410,0,0,0,14,0,1,0,0,0,0,2,0,2,0,0,0,39,4,0.04,0.04,0.09,0.1,0.99,0.25,0.33,60,111,0.84,0.14,0.44,0.94,0.03,0.03,0.09,0.08,normal
76,tcp,http,SF,3251,996,0,0,0,11,1,1,1,0,0,0,10,0,0,0,0,0,9,10,0.09,0.09,0.04,0.04,0.31,0.31,0.52,6,231,0.77,0.72,0.25,0.63,0.09,0.09,0.04,0.05,guess_passwd
2,udp,http,S0,21,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,1,461,181,0.98,0.82,0.17,0.17,0.95,0.06,0.96,0,160,0.49,0.71,0.48,0.63,1.13,1.26,0.18,0.14,pod
1,tcp,ftp,SF,9727,12,0,0,0,27,0,0,0,0,0,0,0,0,3,0,1,0,3,2,0.02,0.02,0.01,0.02,0.53,0.25,0.11,82,217,0.37,0.98,0.8,0.87,0.02,0.01,0.01,0.01,warezclient
187,udp,smtp,REJ,7952,859,0,0,0,23,0,1,0,0,0,0,1,0,5,0,0,0,37,31,0.1,0.09,0.01,0.01,0.9,0.05,0.95,116,240,0.06,0.37,0.53,0.48,0.08,0.11,0.01,0.01,normal
6,udp,private,REJ,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,5,0.76,0.83,0.08,0.07,0.27,0.92,0.99,20,34,0.43,0.06,0.44,0.03,0.72,0.82,0.07,0.07,nmap
55,icmp,smtp,S0,562,8299,0,0,0,2,0,1,0,0,0,0,3,0,2,0,1,0,46,1,0.04,0.03,0.08,0.09,0.76,0.23,0.81,62,120,0.94,0.25,0.18,0.54,0.04,0.03,0.09,0.08,normal
9,tcp,eco_i,S0,29,37,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,282,10,0.78,0.75,0.36,0.33,0.2,0.67,0.84,52,216,0.13,0.56,0.39,0.81,0.64,0.73,0.31,0.39,saint
0,udp,private,RSTO,72,29,0,1,0,23,0,0,0,0,0,0,0,0,0,0,1,1,403,284,0.98,1.08,0.05,0.05,0.98,0.0,0.69,44,93,0.44,0.01,0.76,0.75,1.14,1.25,0.06,0.07,pod
215,tcp,http,REJ,4953,4918,0,0,0,18,0,1,0,0,0,0,4,0,4,0,1,0,31,27,0.1,0.1,0.06,0.06,0.99,0.18,0.41,149,111,0.23,0.83,0.62,0.94,0.11,0.12,0.06,0.06,normal
2,icmp,http,RSTO,73,83,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,182,0.87,0.97,0.07,0.06,0.94,0.09,0.75,110,33,0.98,0.19,0.21,0.85,0.64,0.99,0.06,0.07,smurf
230,udp,smtp,SF,9986,3087,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0,41,27,0.01,0.01,0.09,0.09,0.98,0.23,0.37,95,165,0.92,0.66,0.74,0.0,0.01,0.01,0.12,0.1,normal
30,tcp,http,SF,104,4510,0,0,0,2,3,1,2,1,0,68,12,2,4,0,0,0,2,1,0.1,0.11,0.13,0.15,0.95,0.11,0.54,9,99,0.01,0.69,0.35,0.48,0.07,0.09,0.14,0.17,buffer_overflow
236,tcp,smtp,SF,1497,9648,0,0,0,13,0,1,0,0,0,0,0,0,1,0,1,0,20,41,0.01,0.02,0.1,0.11,0.91,0.02,0.01,107,77,0.56,0.75,0.62,0.56,0.02,0.01,0.11,0.11,normal
31,udp,domain,REJ,5607,5361,0,0,0,15,0,1,0,0,0,0,2,0,1,0,1,0,42,46,0.06,0.06,0.08,0.08,0.8,0.23,0.1,53,172,0.2,0.63,0.88,0.39,0.05,0.05,0.06,0.06,normal
13,tcp,http,SF,5095,5798,0,0,0,27,0,1,0,0,0,0,2,0,0,0,1,0,50,42,0.02,0.02,0.1,0.12,0.86,0.05,0.51,117,34,0.09,0.59,0.2,0.51,0.02,0.02,0.12,0.08,normal
